Año,Mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.8,0.0,0.0,24.3,NaN
2016,5,10.9,8.7,0.0,0.0,16.2,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,22.6,11.8,15.2
2016,6,0.3,30.1,12.3,9.7,16.8,6.7,29.2,47.1,32.0,10.7,12.2,0.0,14.2,33.8,7.1,25.0,0.0,6.2,0.0,0.0,0.9,12.0,0.3,0.0,0.3,3.3,3.6,0.0,1.8,3.8,NaN
2016,7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,12.2,4.5,0.0,0.0,0.0,0.0,0.0,51.7,2.8,0.0,0.0,0.0,5.4,0.3,0.0,0.0,0.0,0.0,16.1,0.6,0.0
2016,8,0.0,2.6,0.0,0.6,12.2,0.3,0.0,0.6,2.2,0.0,1.3,0.0,22.9,3.6,7.4,0.3,4.1,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,20.1,2.4,0.5,0.3,73.2,15.5
2016,9,6.0,1.5,17.2,0.0,0.0,21.6,0.0,0.0,0.0,7.7,25.5,15.3,2.4,7.7,15.3,4.7,0.3,0.0,0.0,1.8,0.0,9.2,4.4,0.0,0.0,26.0,6.3,1.9,0.0,0.0,NaN
2016,10,4.1,0.0,11.0,1.8,0.0,0.0,48.6,1.0,53.8,0.0,0.0,0.0,33.1,30.3,5.9,0.0,4.6,3.9,36.1,8.7,3.8,0.3,0.0,0.0,0.0,0.0,0.0,19.8,0.8,25.2,37.8
2016,11,43.3,28.2,0.0,5.7,5.8,0.0,0.0,0.0,0.0,3.0,12.4,0.3,1.0,0.5,0.0,1.0,0.0,4.2,1.7,0.0,0.0,0.0,1.6,109.4,0.3,2.7,0.3,0.0,0.0,2.1,NaN
2016,12,0.0,0.0,0.0,55.9,8.2,0.0,0.0,0.0,0.0,0.6,2.8,3.6,0.0,0.0,0.3,0.0,0.5,0.0,0.0,1.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN
2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10.8,16.0,1.8,0.2,0.0,6.2,NaN
2017,5,1.4,0.0,0.0,29.4,0.0,34.6,0.2,103.6,3.6,0.2,23.2,1.2,0.0,0.2,0.0,13.6,5.8,18.0,2.0,20.2,68.2,4.2,0.2,2.6,14.8,1.4,11.0,0.0,18.6,7.0,0.2
2017,6,0.0,0.0,0.0,3.0,8.4,23.8,23.2,0.0,1.4,8.8,0.0,18.6,2.6,1.4,28.4,11.4,23.8,9.2,0.2,7.4,15.8,1.0,15.6,0.0,0.0,0.0,27.6,4.6,0.0,2.0,NaN
2017,7,1.0,0.4,2.6,1.0,8.2,4.4,10.6,0.2,0.0,0.0,0.0,2.4,1.6,0.2,0.0,5.6,6.8,0.2,2.2,0.8,0.2,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,62.4,0.4
2017,8,16.0,0.2,0.0,4.0,11.6,0.4,0.0,0.0,4.2,22.2,8.4,0.0,21.2,0.0,0.0,0.0,0.2,0.0,11.4,7.2,0.4,3.2,18.8,14.6,0.2,0.0,0.0,42.2,16.0,15.8,4.6
2017,9,3.0,0.8,3.2,0.8,45.6,37.6,6.6,8.6,4.0,0.4,18.6,0.0,0.0,14.6,8.8,1.0,11.0,5.2,2.2,0.2,34.4,21.4,2.4,2.8,20.8,4.0,1.2,9.8,1.0,9.8,NaN
2017,10,25.4,32.2,22.8,252.6,148.6,28.8,0.0,0.0,10.8,0.4,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,32.6,4.0,6.6,5.6,52.6,25.0,0.0,6.0,0.0,0.0
2017,11,0.0,0.0,7.0,5.4,1.4,0.4,2.2,0.0,0.0,0.0,0.0,0.4,3.2,11.4,24.2,0.2,0.0,0.0,0.0,0.0,0.6,0.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
2017,12,0.0,0.0,0.0,0.0,0.0,0.2,0.0,7.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN
2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,0.0,0.0,0.0,0.0,0.0,3.8,0.2,0.0,0.0,0.0,0.0,0.0,24.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
