Año,Mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2018,10,7.40,0.80,0.20,1.00,13.80,0.20,0.00,0.00,0.00,0.00,3.20,33.00,16.00,3.00,13.40,0.40,15.20,0.40,0.80,23.60,25.00,0.00,3.40,0.00,0.00,8.40,2.80,4.60,14.60,0.00,0.00
2018,11,0.00,15.60,0.00,18.80,0.60,0.00,0.00,1.60,0.00,7.60,36.60,28.60,3.00,25.60,4.40,7.80,0.00,20.60,17.40,44.60,20.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,1.00,35.00,NaN
2018,12,5.00,0.00,3.00,11.40,0.00,2.20,8.00,1.20,3.80,2.60,27.00,0.00,0.00,0.80,12.40,0.20,0.00,0.00,0.00,0.00,37.80,17.80,12.80,0.40,0.00,2.00,8.40,0.80,5.80,2.20,1.60
2019,1,12.00,12.60,1.80,0.20,0.20,0.40,0.00,1.00,0.20,0.40,1.00,7.00,0.00,0.00,0.00,0.00,0.00,1.00,0.20,0.20,1.60,0.20,0.40,1.80,5.20,5.60,0.20,0.00,0.00,5.20,0.00
2019,2,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.80,16.40,13.20,16.40,19.00,3.60,0.60,NaN,NaN,NaN
2019,3,0.00,4.00,0.40,0.80,6.60,9.00,5.00,1.00,1.80,2.60,11.60,23.00,11.80,2.80,1.00,13.60,101.00,25.60,1.60,11.00,NaN,14.00,17.40,4.40,26.00,3.20,0.40,0.00,1.20,10.00,3.00
2019,4,0.00,0.00,0.60,5.80,2.40,0.40,3.00,0.00,0.00,1.20,0.00,0.00,0.00,2.20,0.00,8.60,16.00,7.00,0.00,0.00,1.40,6.20,0.20,0.20,0.00,0.60,0.00,20.40,189.40,22.20,NaN
2019,5,24.60,5.00,0.00,3.00,2.80,18.40,26.40,27.40,44.20,0.20,0.00,0.00,0.20,0.00,0.00,0.00,0.00,22.60,19.40,35.80,8.00,2.60,0.60,32.80,62.80,23.20,58.60,3.00,0.20,0.00,0.00
2019,6,0.00,13.60,0.20,0.00,5.80,51.80,0.00,0.00,0.00,0.20,3.20,0.80,4.60,18.40,8.80,0.40,23.20,12.80,0.80,65.20,26.20,7.00,24.80,13.20,12.20,24.60,51.60,45.80,4.40,6.00,NaN
2019,7,20.20,10.60,118.00,4.60,0.00,4.00,19.60,0.00,7.80,9.00,0.00,0.00,1.80,60.40,0.20,9.60,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.60,0.00,90.00,17.40,19.20,21.40,95.00,4.60,8.40,0.00,4.00,2.20,0.00,2.20,0.00,0.00,0.00,5.60,0.00,0.00,12.20,33.00,0.00,0.00
2019,9,6.60,0.20,12.20,0.00,20.00,0.20,61.40,0.20,0.00,0.00,0.00,40.20,2.60,0.20,18.00,0.20,0.00,1.80,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,3.20,NaN
2019,10,0.20,0.00,0.00,1.60,0.20,0.00,0.00,0.60,9.80,64.80,6.20,0.20,1.20,31.60,0.60,0.00,0.00,0.00,0.80,7.80,0.20,0.00,0.60,10.20,3.40,7.40,0.20,2.80,3.80,0.00,0.00
2019,11,40.00,0.00,5.20,14.40,0.00,176.20,13.20,21.40,6.40,24.40,0.20,1.20,0.00,0.00,9.40,0.40,0.00,0.00,8.00,0.00,0.00,0.00,0.00,9.80,12.40,1.00,27.80,182.60,26.60,1.60,NaN
2019,12,0.00,0.60,5.40,1.00,22.80,17.60,1.80,4.00,1.00,0.60,1.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.60,4.20,7.20,42.40,36.00,63.00,116.40,32.60,0.40,39.00,1.60,0.00,0.00
2020,1,0.00,0.00,0.00,3.20,3.60,0.20,1.20,48.00,2.40,3.60,20.20,5.00,32.60,23.80,6.80,13.40,41.20,44.40,11.80,22.20,0.20,1.80,0.20,1.60,1.40,0.00,0.00,0.00,1.20,0.00,0.00
2020,2,0.00,37.60,14.80,2.00,0.20,0.80,0.00,8.80,0.60,0.00,13.80,22.00,0.20,10.20,1.60,11.80,2.80,1.60,5.60,2.40,16.80,0.00,0.00,0.00,0.00,0.00,0.00,13.60,4.20,NaN,NaN
2020,3,0.00,0.00,0.00,0.20,0.00,2.20,1.60,1.20,0.00,0.00,2.40,0.20,5.00,0.20,0.60,5.20,0.00,5.00,0.20,0.00,0.20,0.00,13.60,0.20,7.80,0.20,0.00,2.40,5.80,0.20,0.00
2020,4,0.00,0.00,0.00,0.80,0.20,1.60,19.60,0.20,0.20,0.00,1.60,26.60,38.20,14.20,44.80,0.20,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,19.20,4.80,36.80,29.80,6.00,0.20,NaN
2020,5,0.60,9.60,5.80,7.40,0.80,0.00,17.40,14.60,0.00,6.80,22.20,0.00,0.40,0.00,5.60,2.00,0.00,32.00,0.40,3.80,5.40,0.40,2.80,0.00,0.00,0.00,22.60,3.40,5.00,0.40,32.20
2020,6,0.80,0.00,0.20,0.00,5.20,0.00,0.00,7.20,6.80,31.40,1.20,1.40,17.20,1.00,0.00,0.00,0.00,21.60,5.20,10.20,8.80,3.60,26.00,1.40,0.40,28.60,78.60,1.40,0.80,4.00,NaN
2020,7,33.40,2.00,0.00,3.00,0.20,1.20,2.00,9.00,0.00,12.80,8.80,0.20,53.80,0.00,0.00,0.00,0.20,0.80,0.00,20.80,6.20,0.00,0.40,3.40,0.00,0.60,0.00,21.80,0.40,0.20,0.00
2020,8,0.00,0.00,0.00,0.00,8.60,1.60,0.00,8.60,8.40,0.00,3.00,23.00,19.20,30.80,20.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.00,3.00,0.20,0.00,3.20,13.20,0.00
2020,9,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.20,0.40,0.00,0.00,0.00,25.00,0.00,0.00,0.20,25.00,0.20,0.20,0.00,7.00,5.60,0.00,NaN
2020,10,0.00,0.00,0.00,16.20,5.60,0.20,3.00,0.60,0.00,0.00,5.60,8.60,0.00,0.00,0.00,0.00,0.40,0.00,0.00,2.60,2.00,0.20,0.00,0.00,0.00,1.40,0.00,0.20,0.00,1.60,0.60
2020,11,23.20,6.00,0.00,0.80,0.20,0.60,0.00,0.00,0.00,6.60,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.40,21.80,8.80,3.20,13.00,0.00,0.80,0.00,0.00,2.40,11.40,1.40,25.40,NaN
2020,12,9.00,7.00,0.20,0.20,0.00,0.00,0.40,12.00,76.40,87.80,30.40,0.00,0.00,0.00,0.00,0.00,21.60,7.60,13.00,1.20,0.00,1.00,39.20,9.80,0.00,0.00,71.00,71.20,0.20,0.00,2.80
2021,1,7.00,3.60,10.00,23.20,0.00,0.00,0.00,3.00,3.00,9.80,38.00,78.00,7.80,0.00,5.60,0.00,0.00,0.00,0.00,15.60,25.20,0.20,0.00,0.00,0.00,0.00,0.00,28.60,6.00,12.20,1.60
2021,2,5.40,56.60,25.20,1.60,0.00,3.60,4.80,0.00,2.80,2.40,0.00,0.00,0.00,0.00,0.00,0.00,1.40,1.00,3.00,1.60,1.20,0.00,0.00,4.20,18.80,6.80,16.60,2.80,NaN,NaN,NaN
2021,3,5.40,1.20,0.40,0.00,1.80,0.60,0.00,3.00,8.40,6.80,0.20,8.60,3.40,0.00,7.60,1.60,0.00,3.00,158.00,8.40,2.40,0.20,0.00,0.00,10.20,24.20,5.60,1.80,22.80,48.20,61.40
2021,4,2.40,2.00,3.20,4.20,0.00,0.00,0.60,11.60,3.20,2.40,0.20,52.20,30.60,83.40,113.60,4.20,42.80,0.00,0.00,11.20,54.00,6.40,3.80,0.00,1.40,0.80,2.00,14.60,0.00,0.00,NaN
2021,5,0.00,5.60,0.20,0.00,0.00,16.00,16.40,10.40,9.20,51.40,0.40,19.80,36.60,9.20,0.00,1.20,1.40,0.00,0.00,0.00,18.00,0.60,23.00,31.60,5.80,18.40,5.00,40.40,0.20,12.20,0.00
2021,6,0.00,0.00,31.20,30.40,17.20,0.20,4.60,1.40,0.80,0.20,7.60,0.00,0.00,6.80,0.20,0.80,0.00,3.40,0.00,0.20,17.60,1.00,3.40,4.60,0.00,12.20,13.60,1.00,1.00,7.20,NaN
2021,7,0.00,0.00,0.00,0.00,0.00,1.80,0.40,2.60,38.80,6.20,0.40,1.00,19.60,1.40,0.20,2.20,13.80,31.00,3.20,1.80,129.20,33.00,38.40,30.00,3.00,34.80,0.20,0.00,23.60,0.00,20.80
2021,8,104.60,0.60,2.60,16.00,0.00,11.80,9.40,0.20,0.00,9.00,0.00,1.40,2.00,0.00,0.00,1.80,0.00,0.00,1.00,0.00,1.20,1.40,0.00,8.60,8.60,2.80,0.60,0.40,31.60,0.20,5.00
2021,9,0.20,0.00,0.00,19.20,0.00,0.00,0.00,0.80,0.00,0.00,19.40,0.00,23.20,0.00,0.00,0.00,0.00,7.20,0.80,3.60,0.20,3.60,0.00,0.20,21.00,28.60,45.40,0.20,0.00,1.40,NaN
2021,10,0.60,1.00,5.60,22.40,0.00,27.40,4.40,0.00,0.60,0.00,0.00,7.40,0.00,0.00,0.00,0.00,0.00,0.00,37.80,0.40,0.20,0.00,1.20,0.00,0.00,0.20,1.20,0.00,0.00,119.80,0.00
2021,11,34.60,39.40,0.20,0.00,0.00,0.00,0.00,0.00,14.20,0.00,0.00,0.00,0.00,0.00,2.60,0.00,1.20,0.20,0.00,8.80,0.40,24.00,0.00,0.00,0.00,0.00,9.80,8.80,30.60,95.80,NaN
2021,12,20.60,1.00,7.80,8.00,24.40,5.00,0.00,11.60,0.20,0.00,0.00,0.00,57.80,30.80,3.40,8.20,3.20,8.60,13.60,15.80,24.80,2.00,33.60,10.80,17.00,0.20,0.00,,NaN,NaN,NaN
2022,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.20,2.60,0.40,2.20,7.80,0.20,0.00,0.00,10.60,0.20,3.20,7.80,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,2,0.00,0.00,0.00,11.40,0.20,0.00,22.80,0.80,0.00,5.00,16.80,0.00,17.60,47.20,4.20,0.40,2.00,0.40,0.20,0.00,0.00,0.00,0.60,0.00,0.00,2.00,0.00,0.00,NaN,NaN,NaN
2022,3,0.00,6.40,34.00,22.40,0.00,7.00,0.20,0.00,0.00,3.80,0.00,4.40,0.40,0.00,0.00,0.00,0.00,0.00,5.20,4.40,0.20,0.00,9.80,3.20,3.60,0.00,0.00,0.00,8.60,3.40,11.20
2022,4,12.80,0.00,0.00,3.60,33.20,0.00,0.00,22.00,174.60,2.80,4.80,0.00,4.40,22.60,22.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,17.60,0.20,4.40,3.60,2.00,24.00,11.40,NaN
2022,5,2.00,0.20,2.00,0.00,0.80,0.00,0.00,0.00,5.00,0.00,0.00,7.00,9.80,4.00,0.20,0.40,10.60,0.60,3.60,0.40,0.00,2.00,0.60,6.20,0.00,0.60,9.40,1.60,0.20,0.00,0.20
2022,6,15.80,16.60,0.00,0.00,0.00,0.60,0.00,0.00,0.20,11.60,25.40,2.60,64.40,9.80,6.20,1.00,0.20,0.00,6.60,2.20,0.00,0.00,66.80,10.40,6.80,3.60,28.20,5.20,2.00,28.40,NaN
2022,7,25.40,7.20,14.00,9.60,0.00,14.40,7.20,0.00,77.20,0.40,3.20,13.20,0.00,0.00,6.40,2.60,1.80,18.00,1.00,10.40,4.20,0.20,6.00,3.60,0.00,7.80,0.00,8.60,0.00,7.60,14.00
2022,8,0.00,23.20,8.00,1.40,12.80,8.20,0.00,5.80,6.20,4.20,0.20,1.40,0.20,1.60,5.00,0.00,0.00,1.00,21.20,0.20,0.00,18.60,0.20,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00
2022,9,0.00,16.60,20.80,0.20,13.60,0.20,0.00,0.00,0.00,2.40,0.00,0.00,18.60,0.20,0.00,0.60,10.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,NaN
2022,10,2.60,0.00,0.00,0.00,0.60,9.60,16.40,0.00,2.80,0.00,0.00,0.00,0.00,0.00,16.20,0.60,2.20,0.00,0.00,0.00,1.20,0.20,3.40,0.00,0.00,0.00,6.20,10.60,0.00,0.00,0.00
2022,11,0.00,0.00,12.00,0.20,38.60,1.00,61.40,0.20,1.60,0.20,0.00,0.00,10.00,1.40,9.60,17.00,3.20,0.00,6.80,0.00,3.00,9.80,0.00,0.00,3.00,2.40,4.60,1.40,2.00,8.20,NaN
2022,12,6.80,4.40,9.60,22.20,1.20,0.00,17.60,4.60,0.40,0.00,0.00,0.00,0.00,0.00,2.20,24.00,39.20,29.80,1.20,1.00,19.20,7.00,18.00,8.20,3.40,0.80,1.60,0.00,0.80,0.80,0.00
2023,1,2.00,53.80,0.20,0.00,0.00,0.00,0.00,0.80,2.00,0.00,10.20,11.80,0.00,9.60,2.60,0.00,0.00,3.80,0.20,1.20,5.00,4.80,0.00,6.60,23.40,11.20,1.40,7.80,0.00,0.00,0.60
2023,2,7.20,3.20,0.60,1.00,0.00,9.40,41.40,1.40,4.60,13.60,11.00,3.20,1.80,6.80,1.20,0.40,40.80,4.60,5.40,3.00,0.00,0.00,13.20,7.40,17.00,15.60,2.40,2.00,NaN,NaN,NaN
2023,3,2.60,1.80,1.20,17.00,8.40,6.20,8.40,0.00,1.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,7.00,18.20,1.00,0.00,0.60,0.00,1.60,33.80,1.40,0.20,6.60
2023,4,0.20,3.00,9.00,42.60,2.40,10.20,0.00,36.20,0.20,0.80,0.00,0.00,2.80,50.40,0.00,1.20,0.20,0.80,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN
2023,5,25.60,0.00,0.00,0.00,0.00,20.20,2.20,0.00,0.00,0.00,0.00,2.40,0.00,0.00,20.20,1.60,0.40,5.40,4.40,0.60,1.60,0.00,0.00,0.00,0.00,4.40,33.00,0.00,0.00,39.00,2.40
2023,6,1.40,2.00,0.20,0.00,0.00,0.00,3.20,0.00,0.00,1.00,0.00,0.00,1.80,0.00,15.20,0.20,28.40,0.40,4.80,0.00,0.00,5.20,7.40,0.20,0.00,0.00,0.00,0.00,2.40,1.20,NaN
2023,7,14.40,0.20,2.00,0.20,3.20,0.00,0.00,0.00,0.00,6.60,10.20,16.60,60.00,8.60,4.60,22.80,50.20,25.40,0.00,27.40,0.00,39.00,0.20,83.20,30.40,10.60,24.60,0.00,0.00,40.60,0.20
2023,8,0.00,0.00,0.00,1.20,3.00,8.20,24.20,20.00,0.20,7.60,3.60,2.80,5.60,24.20,16.00,19.60,0.00,0.00,5.60,4.00,3.60,46.00,0.40,0.00,0.00,0.00,0.00,3.40,0.00,0.00,15.40
2023,9,0.40,0.20,9.40,1.80,0.60,0.60,1.40,15.20,2.20,0.00,0.00,0.00,0.00,0.00,0.00,5.60,31.80,0.20,0.00,2.20,1.40,8.80,0.60,0.00,0.00,0.00,0.00,0.00,0.80,0.20,NaN
2023,10,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,33.60,9.60,1.80,2.40,13.80,0.20,39.60,0.40,2.80,0.20,0.00,2.60,11.20,0.20,1.00
2023,11,57.80,0.20,0.20,30.60,45.40,0.40,0.20,1.00,0.20,0.00,4.80,28.60,2.60,0.20,4.20,22.20,0.20,12.40,31.40,1.20,4.20,0.00,0.00,14.80,0.00,0.00,15.40,27.20,25.00,2.40,NaN
2023,12,14.00,0.00,0.00,0.00,0.20,27.80,5.00,1.80,3.60,2.40,4.00,14.20,54.40,17.60,1.80,0.00,13.20,44.80,27.80,6.20,1.40,11.60,7.80,0.20,0.00,0.00,0.00,0.00,17.60,0.20,0.00
2024,1,0.00,0.00,0.00,9.80,0.00,0.00,1.20,9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,13.40,1.00,0.00,7.60,15.80,8.00,0.60,0.20,2.80,0.00,0.00,5.00,0.00,7.40
2024,2,25.40,2.60,0.00,0.00,0.00,54.20,3.80,3.80,0.20,0.00,0.00,0.00,4.40,1.40,21.00,2.20,0.40,11.20,0.60,98.80,43.00,0.20,0.00,0.00,1.20,0.00,6.40,6.60,0.00,NaN,NaN
2024,3,1.60,0.20,0.80,0.20,0.00,0.00,0.00,0.00,0.00,0.00,2.00,34.40,3.40,6.00,30.60,7.00,65.60,0.60,2.00,0.00,2.60,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,4,0.00,0.00,0.00,0.60,0.00,24.20,87.00,18.40,227.20,32.60,6.60,29.20,18.00,0.40,0.60,0.40,0.20,0.00,0.00,0.00,0.00,0.00,7.20,3.80,4.60,5.00,0.20,0.20,0.00,0.00,NaN
2024,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,8.00,2.40,1.60,47.60,59.80,0.00,0.60,0.00,2.40,9.80,1.60,0.40,0.00,0.00,0.00,4.40,0.00,0.20,11.80,12.00,0.20,0.40
2024,6,0.20,1.00,0.00,10.60,0.80,0.00,0.60,0.00,0.00,0.20,0.00,0.00,0.60,48.40,20.60,0.60,0.20,12.00,0.20,0.00,0.00,1.40,0.20,0.00,0.20,5.80,8.80,5.80,0.60,16.00,NaN
2024,7,15.00,0.00,11.40,0.20,0.00,0.00,0.00,0.00,0.40,6.40,29.20,15.00,25.80,21.00,3.40,24.00,95.20,21.20,0.40,0.00,0.20,34.80,32.00,1.80,0.00,11.60,19.40,2.60,9.20,12.20,16.00
2024,8,0.00,0.00,0.20,0.00,1.00,2.40,0.00,0.20,0.00,0.00,0.20,2.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,17.00,0.40,10.80,0.20,0.00,0.00,0.00,0.00,0.00,0.20,11.40,0.00
2024,9,3.00,0.00,0.00,0.00,0.00,0.00,3.00,6.00,0.20,0.00,0.00,0.00,39.00,0.00,0.00,11.60,0.00,0.00,0.00,108.60,16.20,0.00,23.20,8.60,0.60,0.00,0.20,0.00,0.40,14.20,NaN
2024,10,2.60,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.40,7.60,0.40,7.80,33.60,3.60,3.00,0.40,1.60,4.00,0.20,0.00,0.00,0.00,4.60,3.60,24.80,25.60,12.20,124.00,0.40,29.80
2024,11,14.80,18.00,0.60,0.00,3.60,2.40,2.00,56.60,0.40,7.00,20.40,1.40,2.60,0.00,1.00,1.20,0.00,18.20,0.00,0.00,20.80,60.40,109.80,20.00,0.40,21.40,6.80,0.20,0.00,0.20,NaN
2024,12,2.60,24.40,22.20,23.60,3.60,19.80,12.20,54.10,14.90,10.10,43.60,10.40,11.10,0.00,2.50,3.30,0.00,25.00,31.50,13.60,112.70,16.70,9.80,6.40,3.80,1.10,0.00,0.00,8.80,110.00,0.00
