Año,Mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2018,1,0.00,0.00,0.80,0.00,0.00,0.00,8.40,0.20,0.00,4.90,0.80,0.00,0.00,2.80,0.00,1.60,0.60,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,NaN,NaN,NaN
2018,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,4,0.00,0.00,0.00,0.10,0.60,4.60,4.70,1.30,0.00,0.00,0.00,0.00,0.00,6.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,1.60,7.20,21.80,0.00,0.00,NaN
2018,5,0.00,0.00,0.00,0.00,0.00,1.70,24.60,0.00,0.00,11.90,0.00,0.10,38.60,12.40,1.10,9.90,0.60,0.00,0.00,0.00,17.10,27.30,7.30,6.70,10.70,10.50,2.70,2.30,36.60,32.70,8.20
2018,6,0.00,3.60,5.80,0.10,0.20,0.00,7.50,0.30,0.00,8.80,0.00,0.90,48.80,1.50,33.20,4.60,0.70,0.00,4.50,32.40,11.60,0.90,3.30,0.00,0.10,8.70,0.70,6.70,0.60,1.80,NaN
2018,7,0.00,2.00,0.00,10.10,1.20,2.00,0.40,0.00,0.00,1.10,2.50,0.00,39.90,17.50,3.90,2.30,0.00,6.70,0.00,1.10,4.20,1.10,1.60,0.00,4.20,6.20,1.10,0.10,1.20,0.10,2.60
2018,8,7.70,24.80,0.10,28.80,0.00,0.00,0.00,0.70,10.90,0.00,8.50,0.00,0.70,2.10,0.00,12.70,0.00,0.00,0.50,0.00,0.00,4.30,0.30,1.20,0.20,3.60,0.00,0.00,0.00,0.00,0.00
2018,9,2.20,0.00,0.00,0.80,8.10,11.60,6.30,8.80,18.80,20.60,16.00,2.70,0.00,0.90,9.80,20.30,11.10,1.90,0.00,0.00,0.10,17.30,0.30,5.00,0.20,15.40,2.20,28.80,0.20,39.60,NaN
2018,10,0.50,0.20,1.50,30.00,8.50,0.00,0.00,8.00,8.80,0.50,48.60,11.30,0.70,1.20,6.50,2.50,9.30,0.30,8.30,1.70,0.00,0.00,0.00,0.70,0.10,11.40,0.00,0.40,0.40,0.00,0.00
